ra_deg,dec_deg,mag,name,desig
179.72656,-25.90886,6.42,HR 4579,
191.96421,3.57272,6.42,35 Vir,
193.38381,19.48106,6.42,HIP 62904,
202.19091,50.71857,6.42,HR 5083,
202.31215,-1.36443,6.42,HR 5078,
206.30598,10.32531,6.42,HIP 67104,
206.56052,-54.68337,6.42,HIP 67199,
209.49531,-25.99808,6.42,HIP 68224,
212.88001,1.36240,6.42,HR 5307,
214.97168,-6.74617,6.42,HIP 70038,
216.09235,-82.84825,6.42,HR 5327,
240.29466,-63.77654,6.42,HR 5939,
248.85954,17.05734,6.42,HR 6169,
258.61523,-39.76665,6.42,HR 6392,
260.65815,-35.91070,6.42,HR 6454,
261.73041,-25.94346,6.42,HR 6490,
261.93366,8.44204,6.42,HIP 85450,
263.06200,11.93005,6.42,HR 6532,
270.11525,19.50579,6.42,HR 6720,
272.16078,-21.44956,6.42,HIP 88876,
278.34710,8.26825,6.42,HR 6967,
289.25218,-65.22770,6.42,HIP 94770,
290.65721,-51.23128,6.42,HIP 95239,
295.51727,55.46322,6.42,HR 7509,
297.21082,33.43728,6.42,HR 7551,
308.49969,4.89866,6.42,HIP 101489,
308.69745,-30.47347,6.42,HR 7856,
312.69645,-32.05460,6.42,HR 7970,
313.00162,32.84889,6.42,HR 7996,
319.32830,58.61149,6.42,HR 8153,
322.24965,17.90591,6.42,HR 8221,
323.01201,-84.81007,6.42,HR 8129,
323.72084,-29.69612,6.42,HR 8244,
335.68416,-45.94794,6.42,π¹ Gru,
339.15138,11.69664,6.42,HR 8605,
346.00324,6.61634,6.42,HR 8776,
0.09957,26.91811,6.43,HR 9078,
1.93380,-2.54868,6.43,HR 11,
3.97858,61.00017,6.43,HIP 1269,
5.76831,-15.94256,6.43,HIP 1821,
9.15674,-65.12444,6.43,HR 160,
9.37704,3.13535,6.43,HR 161,
9.70324,-25.10782,6.43,HIP 3056,
21.84712,-22.33823,6.43,HIP 6789,
23.96073,-39.94713,6.43,HIP 7443,
24.46695,-3.44068,6.43,HIP 7597,
28.83195,-60.31248,6.43,HIP 8957,
31.05195,-11.85977,6.43,HIP 9655,
33.42338,58.56059,6.43,HR 641,
33.47314,-9.06463,6.43,HIP 10396,
53.75426,60.04143,6.43,HR 1077,
56.51208,24.52790,6.43,22 Tau,
62.69113,-35.27379,6.43,HR 1299,
73.37705,-66.67541,6.43,HR 1598,
77.40272,69.63940,6.43,Mago,
80.18233,2.54478,6.43,HIP 24960,
84.57258,-50.64099,6.43,HIP 26515,
93.30208,10.62714,6.43,HR 2208,
96.89800,32.56295,6.43,HR 2319,
99.88117,24.60016,6.43,HR 2439,
101.21648,-27.34167,6.43,HR 2493,
107.52786,21.24698,6.43,HR 2692,
110.61799,0.70083,6.43,HIP 35751,
115.08756,-11.75255,6.43,HIP 37375,
117.75033,-24.52856,6.43,HR 3060,
123.96046,60.38060,6.43,HR 3221,
124.49283,-30.00370,6.43,HR 3261,
127.08245,-8.81628,6.43,HR 3338,
132.03657,-42.46345,6.43,HR 3501,
133.27215,-16.95247,6.43,HIP 43623,
136.19993,-57.85257,6.43,HR 3622,
143.07664,-28.62777,6.43,HR 3798,
143.28203,-39.12907,6.43,HR 3812,
149.43292,-1.94175,6.43,HIP 48839,
151.03513,3.20106,6.43,13 Sex,
152.90920,13.35511,6.43,34 Leo,
159.31716,-53.85526,6.43,HIP 51984,
161.13496,-70.85525,6.43,HR 4212,
167.99102,-26.80611,6.43,HIP 54703,
170.45549,57.07486,6.43,HR 4388,
170.48776,-77.60837,6.43,HR 4397,
173.74543,-4.36129,6.43,HIP 56500,
190.85941,-40.17785,6.43,HR 4836,
191.97354,-24.85166,6.43,HR 4857,
192.57204,22.86341,6.43,HR 4873,
196.20738,73.02498,6.43,HR 4950,
196.37832,-52.11566,6.43,HR 4939,
197.08541,-78.44603,6.43,HIP 64108,
199.13443,19.78529,6.43,HR 5010,
205.72765,-50.79024,6.43,HR 5152,
207.43723,36.63282,6.43,HR 5204,
207.58082,-39.90085,6.43,HR 5198,
207.83484,-24.39037,6.43,HR 5209,
211.73522,74.59378,6.43,3 UMi,
211.92007,-48.70403,6.43,HIP 69011,
216.17009,-44.31113,6.43,HIP 70451,
221.54535,-21.17597,6.43,HR 5504,
232.24443,-28.86689,6.43,HIP 75790,
242.35829,55.82897,6.43,HR 6038,
242.48031,-18.34062,6.43,HR 6012,
248.78231,-45.24437,6.43,HR 6160,
255.44315,-51.13103,6.43,HR 6312,
259.94376,2.13954,6.43,HIP 84780,
262.66753,38.88220,6.43,HR 6531,
262.94733,-33.70316,6.43,HR 6517,
267.99358,15.32637,6.43,HR 6665,
273.46758,2.39346,6.43,HIP 89347,
276.92550,59.54911,6.43,HR 6949,
280.00803,30.84947,6.43,HR 7016,
284.80122,39.21732,6.43,HR 7185,
294.29007,29.33370,6.43,HR 7466,
295.31104,22.45277,6.43,HR 7490,
296.17208,8.72654,6.43,HIP 97144,
301.95987,9.39983,6.43,HR 7693,
307.49967,45.92856,6.43,HR 7841,
310.18807,19.93554,6.43,HR 7914,
319.63512,61.18439,6.43,HIP 105193,
322.95897,23.84518,6.43,HIP 106306,
323.13858,-24.59042,6.43,HR 8235,
323.32340,-52.73777,6.43,HR 8233,
325.99212,22.81529,6.43,HIP 107297,
328.61061,80.30856,6.43,HIP 108133,
332.49108,-48.10766,6.43,HR 8440,
337.72404,-26.07375,6.43,ζ PsA,
338.14781,20.23002,6.43,39 Peg,
340.73103,37.80273,6.43,HR 8651,
341.20467,52.51721,6.43,HR 8661,
344.64616,9.35686,6.43,HR 8737,
345.54717,44.57286,6.43,HIP 113750,
345.83900,58.56385,6.43,HR 8778,
346.27620,16.56284,6.43,HR 8784,
347.45646,-14.51055,6.43,HR 8816,
348.05185,-80.91270,6.43,HR 8810,
351.64781,-21.74084,6.43,HIP 115709,
352.25340,-44.49807,6.43,HR 8920,
355.56113,44.99171,6.43,HR 8986,
6.87945,16.02548,6.44,HIP 2178,
7.08792,-20.33505,6.44,HR 108,
13.30190,-24.77688,6.44,HR 251,
14.33153,61.42189,6.44,HIP 4475,
16.13575,-33.53285,6.44,HIP 5042,
16.99860,1.99304,6.44,29 Cet,
18.43860,7.57826,6.44,Revati B,ζ Psc
19.69587,37.38627,6.44,HR 379,
21.59830,20.07080,6.44,HIP 6714,
23.71383,-3.52389,6.44,HIP 7362,
27.85982,-39.83593,6.44,HIP 8641,
27.94207,-15.64748,6.44,HIP 8688,
28.45205,55.59764,6.44,HR 540,
31.21254,7.73566,6.44,HIP 9706,
34.84461,48.95546,6.44,HR 673,
42.64706,36.94833,6.44,HIP 13257,
49.29772,40.48298,6.44,HR 979,
57.02725,24.98842,6.44,HIP 17759,
66.40548,15.94101,6.44,70 Tau,
81.40207,-1.49129,6.44,HIP 25368,
83.14060,57.22107,6.44,18 Cam,
84.78625,41.35856,6.44,HIP 26592,
89.20419,-31.97625,6.44,HR 2098,
94.07838,-59.21350,6.44,HR 2274,
97.54924,-19.21489,6.44,HIP 30988,
98.29266,-38.62519,6.44,HR 2407,
98.69299,7.57248,6.44,14 Mon,
99.36371,24.59085,6.44,HR 2417,
105.56449,-43.40387,6.44,HR 2658,
105.98940,-10.12377,6.44,HR 2656,
113.46466,51.31415,6.44,HIP 36779,
119.58936,-51.44847,6.44,HR 3133,
122.55462,25.84448,6.44,13 Cnc,
123.84691,-50.44922,6.44,HR 3256,
124.87298,-34.59014,6.44,HR 3273,
126.41401,-17.43941,6.44,HR 3317,
127.37419,-54.21176,6.44,HIP 41644,
128.80218,-39.97045,6.44,HR 3404,
136.67979,59.34452,6.44,HR 3608,
146.85819,11.56817,6.44,19 Leo,
163.13367,52.50361,6.44,HR 4242,
165.15117,-53.11183,6.44,HIP 53811,
165.81691,-31.96085,6.44,HR 4307,
165.86406,70.03074,6.44,HIP 54038,
166.89223,-48.63998,6.44,HIP 54380,
169.41195,-34.73735,6.44,HR 4373,
171.99446,-35.32885,6.44,HR 4420,
175.28511,-29.19627,6.44,HR 4498,
180.93554,-74.21410,6.44,HR 4601,
184.75843,26.00835,6.44,HR 4684,
194.57861,64.92553,6.44,HIP 63297,
196.27779,-47.11691,6.44,HIP 63849,
200.98785,-20.92459,6.44,HIP 65381,
201.12722,12.43183,6.44,HR 5053,
206.06671,-51.01245,6.44,HR 5158,
214.08909,-6.62154,6.44,HR 5341,
221.32848,-51.31493,6.44,HIP 72135,
222.87527,-77.17597,6.44,HIP 72670,
227.89503,-45.27746,6.44,HR 5642,
229.22917,-46.20235,6.44,HIP 74775,
231.63410,54.02029,6.44,HR 5748,
232.33032,-38.63500,6.44,HIP 75818,
247.52522,48.96109,6.44,34 Her,
249.69887,-8.61861,6.44,HIP 81499,
257.00289,31.20619,6.44,HIP 83834,
261.25246,67.30670,6.44,HR 6518,
261.49114,-1.65178,6.44,HR 6489,
265.77859,-33.05129,6.44,HR 6587,
267.32934,1.96141,6.44,HR 6639,
285.26792,-37.06155,6.44,HR 7170,
285.45596,22.26441,6.44,HR 7207,
287.21792,-55.72042,6.44,HR 7233,
287.41564,-39.82724,6.44,HR 7255,
291.02523,36.45209,6.44,HR 7376,
294.42007,35.02254,6.44,HIP 96546,
297.12714,10.69410,6.44,HR 7542,
297.47258,-66.81307,6.44,HR 7513,
299.48382,42.26077,6.44,HR 7638,
300.93463,-22.59559,6.44,HR 7658,
304.02503,4.58080,6.44,Chechia,
306.27086,59.60010,6.44,HR 7818,
306.80913,20.47649,6.44,HIP 100876,
313.49328,-6.88946,6.44,HR 7998,
317.49277,2.94368,6.44,HR 8095,
326.43541,35.85731,6.44,HR 8320,
332.50062,-28.29244,6.44,HR 8446,
335.77925,55.96323,6.44,HIP 110504,
345.43158,3.53091,6.44,HIP 113705,
346.63281,19.91085,6.44,HR 8792,
349.31937,45.16417,6.44,HR 8857,
353.98309,24.56101,6.44,HR 8953,
355.77102,51.93933,6.44,HIP 116991,
357.45664,-25.33134,6.44,HR 9026,
9.01315,-14.97303,6.45,HR 150,
26.18199,-6.76616,6.45,HIP 8143,
31.14620,-54.88169,6.45,HIP 9685,
34.18876,83.56141,6.45,HIP 10623,
34.74146,23.16782,6.45,HR 676,
36.08382,-25.84746,6.45,HR 703,
36.84747,10.19833,6.45,HIP 11427,
36.99970,1.96085,6.45,HR 719,
41.87981,44.27220,6.45,HIP 13036,
42.36214,37.32641,6.45,HR 831,
53.38416,58.76524,6.45,HR 1068,
56.02656,-40.66029,6.45,HR 1157,
56.40456,38.67626,6.45,HIP 17558,
62.98391,-8.83748,6.45,HIP 19590,
63.40896,-1.14974,6.45,HR 1312,
65.40631,-6.28417,6.45,HIP 20360,
69.76791,-51.67275,6.45,HR 1498,
75.50010,1.60886,6.45,HR 1619,
79.04400,-11.35255,6.45,HIP 24560,
80.84529,28.93676,6.45,22 Aur,
83.51029,-7.02375,6.45,HIP 26104,
84.73905,26.61807,6.45,HR 1921,
93.24822,6.01626,6.45,HIP 29509,
96.11076,-63.42893,6.45,HR 2354,
98.63666,55.35304,6.45,7 Lyn,
100.33707,28.19664,6.45,25 Gem,
101.67363,-54.69503,6.45,HR 2524,
109.45005,-26.79756,6.45,HR 2774,
110.02851,15.14293,6.45,HR 2780,
117.67713,-44.57995,6.45,HR 3069,
118.80771,-30.91764,6.45,HR 3096,
120.26418,-6.41920,6.45,HIP 39198,
123.71350,-46.48589,6.45,HIP 40397,
124.22481,84.05764,6.45,HR 3108,
124.77328,-48.19785,6.45,HIP 40749,
129.68673,-53.09038,6.45,HR 3435,
131.39527,4.66438,6.45,HIP 42981,
139.23771,-11.10311,6.45,HIP 45543,
141.15473,-70.07578,6.45,HIP 46143,
144.44141,-3.17064,6.45,HIP 47242,
146.34169,-30.20275,6.45,HR 3878,
147.75826,13.06624,6.45,23 Leo,
151.98597,-62.22142,6.45,HIP 49642,
153.15821,-19.15304,6.45,HR 4005,
155.06178,53.77939,6.45,HR 4051,
155.86821,-0.90224,6.45,24 Sex,
160.96776,-60.11778,6.45,HIP 52488,
163.38922,-56.42050,6.45,HIP 53260,
163.79821,-20.66496,6.45,HR 4261,
172.31309,-63.55394,6.45,HIP 56050,
173.76566,20.44155,6.45,Formosa,
193.40884,-4.22466,6.45,HR 4896,
203.14363,-29.56526,6.45,HR 5098,
207.61565,58.53946,6.45,HR 5216,
211.92307,-49.86761,6.45,HIP 69012,
212.25248,-10.33455,6.45,96 Vir,
213.64836,13.97545,6.45,HIP 69585,
215.03611,30.42913,6.45,HR 5374,
219.36861,2.27724,6.45,HIP 71510,
224.80803,-37.88123,6.45,HR 5579,
232.23676,55.19494,6.45,HR 5759,
232.59488,31.28593,6.45,HR 5760,
234.66701,-8.79149,6.45,HR 5816,
234.78967,57.92443,6.45,HR 5841,
235.04833,-70.22788,6.45,HR 5792,
243.41082,-1.47513,6.45,HIP 79522,
245.98633,-33.19940,6.45,HR 6097,
247.08815,67.04400,6.45,HIP 80682,
252.65034,-50.04495,6.45,HR 6236,
256.27059,43.81224,6.45,HR 6362,
270.39252,-85.21483,6.45,HR 6552,
274.53221,23.29691,6.45,HR 6854,
276.13803,-49.65288,6.45,HIP 90223,
280.05083,38.36720,6.45,HR 7019,
280.81905,39.30007,6.45,HR 7041,
284.11349,-31.68903,6.45,HIP 92972,
286.29100,49.92317,6.45,HR 7252,
297.47800,28.43967,6.45,HR 7556,
300.91165,22.94106,6.45,HIP 98772,
302.08531,-66.35469,6.45,HR 7663,
306.50486,19.86549,6.45,HR 7813,
308.73114,-38.08989,6.45,HR 7853,
309.75077,56.00485,6.45,HR 7916,
312.32247,64.04226,6.45,HR 7993,
316.93550,-45.37947,6.45,HIP 104296,
318.90490,47.97400,6.45,HR 8136,
319.07406,-9.21466,6.45,14 Aqr,
320.20853,32.45222,6.45,HR 8166,
321.46494,0.53434,6.45,HR 8203,
323.64156,22.75452,6.45,HR 8250,
326.75360,70.15088,6.45,HR 8342,
331.09932,-29.91653,6.45,13 PsA,
332.62577,20.97798,6.45,28 Peg,
335.70951,36.65905,6.45,HIP 110487,
340.76422,-8.31144,6.45,HR 8645,
341.26527,58.14705,6.45,HIP 112324,
352.27366,23.04808,6.45,HR 8922,
358.97782,15.23029,6.45,HIP 117986,
359.29215,-20.83364,6.45,HIP 118081,
253.54917,-41.85028,6.45,HR 6263,
0.78271,-24.14514,6.46,HR 9096,
4.38625,-19.05109,6.46,HR 66,
5.12886,48.96863,6.46,HIP 1639,
14.03801,13.95196,6.46,HIP 4382,
15.75635,47.37616,6.46,HR 289,
23.45231,89.01564,6.46,HR 286,
29.69166,-11.30096,6.46,HIP 9237,
33.20820,79.69154,6.46,HIP 10309,
42.94123,58.31429,6.46,HR 839,
48.95278,50.95589,6.46,HIP 15193,
57.33226,57.11827,6.46,HR 1161,
58.64147,-52.69043,6.46,HR 1227,
71.24128,-63.22971,6.46,HR 1540,
71.50179,76.61104,6.46,HR 1468,
75.09673,39.65465,6.46,6 Aur,
85.19247,-10.40866,6.46,HR 1957,
92.19876,-6.82137,6.46,HIP 29140,
101.74385,-87.02496,6.46,HR 2848,
103.48781,38.50502,6.46,ψ8 Aur,61 Aur
104.65158,-56.39485,6.46,HR 2638,
106.81784,-59.71642,6.46,HIP 34350,
108.20453,27.22482,6.46,HR 2711,
116.03181,2.40542,6.46,HR 2989,
116.81083,-36.07360,6.46,HIP 37996,
119.47835,-40.78435,6.46,HIP 38925,
122.58570,-49.23735,6.46,HIP 40016,
129.85232,8.01760,6.46,HR 3424,
130.54089,-11.96601,6.46,HR 3446,
136.02409,-47.44145,6.46,HIP 44509,
136.22952,32.37683,6.46,HR 3606,
138.51288,-14.69484,6.46,HIP 45305,
144.02826,74.31880,6.46,HR 3774,
154.11703,28.68248,6.46,24 LMi,
161.97309,-64.26284,6.46,HIP 52815,
169.30972,-41.93433,6.46,HIP 55133,
169.96171,-72.95829,6.46,HIP 55332,
174.58487,-63.37275,6.46,HIP 56769,
178.60778,-37.74894,6.46,HR 4557,
185.63349,5.30544,6.46,17 Vir,
188.01830,-32.53376,6.46,HR 4774,
189.81091,-75.37059,6.46,HR 4804,
199.05954,19.05173,6.46,HR 5007,
203.67833,76.54671,6.46,HR 5131,
203.68159,-33.31085,6.46,HR 5104,
204.75952,18.26532,6.46,HR 5137,
217.18125,-59.19755,6.46,HR 5403,
218.56594,57.06526,6.46,HR 5451,
229.21587,-47.86454,6.46,HIP 74769,
230.75744,-15.13404,6.46,30 Lib,
234.22259,29.99118,6.46,HR 5813,
235.98033,-60.28722,6.46,HR 5836,
241.08885,-53.71037,6.46,HIP 78731,
247.17632,0.05486,6.46,HIP 80708,
247.62507,-7.51445,6.46,HR 6144,
250.91135,-32.10594,6.46,HR 6211,
254.25441,-71.11164,6.46,HIP 82944,
257.07115,50.84227,6.46,HR 6383,
259.27308,-44.77860,6.46,HIP 84556,
260.21929,-10.69641,6.46,HR 6449,
261.35037,52.79068,6.46,HIP 85268,
269.23291,-40.30564,6.46,HR 6678,
271.53840,-51.74390,6.46,HIP 88675,
275.22994,-37.48765,6.46,HR 6856,
282.18921,-18.60115,6.46,HR 7072,
288.88902,18.51635,6.46,HIP 94646,
297.48255,27.08518,6.46,HIP 97573,
299.18820,50.90252,6.46,HR 7632,
302.26599,-47.06793,6.46,HIP 99270,
304.70695,46.32219,6.46,HR 7777,
305.21622,-35.67368,6.46,HR 7765,
309.77442,-4.92949,6.46,HIP 101911,
317.62899,47.69222,6.46,HR 8107,
320.95163,37.35148,6.46,HR 8193,
326.32797,-49.49876,6.46,HR 8303,
330.11126,33.00593,6.46,HR 8391,
334.36800,49.12696,6.46,HIP 110055,
335.16154,58.40990,6.46,HIP 110314,
335.25024,26.93516,6.46,HR 8517,
336.68982,37.44371,6.46,HR 8549,
339.68615,-28.74821,6.46,HR 8614,
343.21769,50.41228,6.46,HR 8705,
344.78751,59.81466,6.46,HR 8745,
345.64206,-36.42088,6.46,HR 8760,
351.01659,-21.77441,6.46,HIP 115522,
356.20159,55.79969,6.46,HR 9000,
1.25493,27.67478,6.47,HIP 410,
2.25068,28.24754,6.47,HIP 728,
4.67443,-8.05300,6.47,HR 72,
8.60374,66.75035,6.47,16 Cas,
11.42377,-16.42422,6.47,HR 206,
14.57873,21.40450,6.47,HR 277,
15.41102,-16.26557,6.47,HIP 4801,
34.83663,-2.97764,6.47,Mira,ο Cet
35.77749,-37.57614,6.47,HR 700,
41.79637,-22.48575,6.47,HR 827,
43.22769,-65.45529,6.47,HIP 13429,
47.22576,62.38460,6.47,HIP 14626,
50.90127,0.91009,6.47,HIP 15800,
51.64745,28.71509,6.47,HIP 16042,
57.23724,23.85713,6.47,26 Tau,
57.56735,-1.52257,6.47,HIP 17950,
60.85311,-20.14380,6.47,HR 1258,
63.49875,37.96715,6.47,HR 1301,
67.50954,10.26221,6.47,HR 1425,
76.79064,-19.39187,6.47,HIP 23818,
80.48046,-17.60363,6.47,HIP 25059,
86.25537,12.88833,6.47,HIP 27116,
86.75019,51.52087,6.47,HIP 27293,
87.99828,-29.44943,6.47,HR 2043,
95.77654,56.97635,6.47,HIP 30357,
95.94550,-58.54387,6.47,HR 2336,
101.05332,-54.69551,6.47,HIP 32269,
101.47583,12.69356,6.47,32 Gem,
103.19642,-43.97559,6.47,HR 2579,
106.31824,-50.36004,6.47,HR 2687,
106.55961,-68.83758,6.47,HR 2712,
106.85366,28.17669,6.47,HR 2669,
111.11520,15.51719,6.47,HR 2817,
111.85767,66.33157,6.47,HR 2809,
122.39659,29.09308,6.47,HIP 39958,
123.54642,17.67595,6.47,HR 3228,
124.48235,-59.16683,6.47,HR 3274,
129.79203,59.93913,6.47,HR 3401,
133.97703,-15.43954,6.47,HIP 43850,
137.01735,32.54040,6.47,HR 3620,
140.93698,-37.75690,6.47,HR 3735,
146.41929,-57.18604,6.47,HR 3883,
147.75333,-80.06106,6.47,HIP 48320,
153.77643,31.46807,6.47,22 LMi,
155.36944,-23.71083,6.47,HR 4071,
161.93469,-59.87526,6.47,HIP 52806,
167.06572,-29.97249,6.47,HR 4331,
178.80861,36.75638,6.47,HR 4562,
183.00422,28.53631,6.47,HR 4642,
185.20299,15.54099,6.47,HIP 60210,
185.81403,-4.97450,6.47,HIP 60418,
192.05973,13.55302,6.47,28 Com,
206.30486,55.87935,6.47,HR 5177,
212.19215,59.33765,6.47,HR 5302,
214.20306,-8.88447,6.47,HIP 69773,
214.50302,-7.54239,6.47,HR 5353,
214.73298,54.86375,6.47,HR 5372,
228.32254,-24.00832,6.47,HR 5655,
228.36955,-25.30935,6.47,23 Lib,
228.96124,50.93846,6.47,HIP 74690,
228.97319,6.46484,6.47,HIP 74695,
242.15214,8.61318,6.47,HIP 79086,
250.23504,-8.30963,6.47,HIP 81663,
250.62123,-37.07935,6.47,HIP 81803,
251.52655,-46.53200,6.47,HIP 82091,
256.14042,-68.27869,6.47,HIP 83556,
262.59439,11.92402,6.47,HR 6521,
263.82708,-22.04382,6.47,52 Oph,
266.78349,47.61224,6.47,HR 6641,
273.56808,-63.68968,6.47,HR 6796,
278.90205,4.93599,6.47,HIP 91142,
280.37785,-48.09469,6.47,HR 7005,
283.04975,-41.70920,6.47,HIP 92608,
284.22792,-62.80190,6.47,HR 7111,
284.36864,58.22503,6.47,HR 7184,
285.27264,19.30961,6.47,HR 7198,
288.43344,5.51560,6.47,HR 7288,
293.69310,63.43417,6.47,HIP 96297,
293.98311,50.23862,6.47,HR 7465,
294.48626,49.28442,6.47,HR 7477,
296.46764,-2.88345,6.47,HR 7516,
297.20905,-12.31942,6.47,HIP 97484,
297.86183,4.08863,6.47,HIP 97709,
298.27661,-14.60320,6.47,HR 7571,
298.77128,-33.04625,6.47,HR 7585,
301.55094,-4.07821,6.47,HR 7681,
302.03982,-52.57780,6.47,HIP 99188,
303.26841,-0.33080,6.47,HIP 99624,
303.38490,-47.71323,6.47,HIP 99666,
303.52032,36.60488,6.47,HR 7734,
304.11730,37.05640,6.47,HR 7757,
307.90110,34.33037,6.47,HIP 101268,
308.08506,2.13281,6.47,HIP 101339,
312.07673,-44.19683,6.47,HIP 102670,
314.85257,42.32447,6.47,HIP 103596,
317.34305,-36.70594,6.47,HIP 104441,
317.92224,-14.47238,6.47,HR 8102,
320.98289,-25.20248,6.47,HIP 105646,
323.33784,-80.03936,6.47,HR 8201,
323.69130,18.32893,6.47,HIP 106550,
323.85800,68.21929,6.47,HIP 106604,
325.91571,7.52866,6.47,HIP 107271,
341.22074,39.20103,6.47,HIP 112305,
342.93740,-59.88136,6.47,HR 8686,
347.43639,-67.87628,6.47,HIP 114367,
347.55051,-66.85764,6.47,HR 8809,
348.49732,19.63390,6.47,HIP 114686,
351.78105,-66.58089,6.47,HR 8908,
353.86908,1.31314,6.47,15 Psc,
357.20569,2.21441,6.47,HR 9015,
357.59246,51.62166,6.47,HR 9028,
359.38970,60.02360,6.47,HR 9063,
6.15898,14.31551,6.48,43 Psc,
15.36268,49.54422,6.48,HIP 4786,
15.57694,51.03494,6.48,HR 287,
29.49681,47.09552,6.48,HIP 9163,
32.39502,-24.34578,6.48,HR 630,
34.21548,57.05525,6.48,HR 654,
39.25215,24.64722,6.48,30 Ari,
39.60340,-37.99054,6.48,HR 780,
40.87047,-2.53145,6.48,HIP 12720,
41.68792,-21.63952,6.48,HR 826,
45.98645,47.84848,6.48,HIP 14264,
53.71834,-25.58282,6.48,HIP 16697,
76.38375,19.80672,6.48,HR 1642,
78.32278,37.33731,6.48,HIP 24332,
78.91170,-52.18218,6.48,HR 1742,
81.24762,73.70720,6.48,HIP 25322,
86.89445,25.56862,6.48,HIP 27353,
89.30988,-53.42569,6.48,HR 2114,
91.75781,-45.09151,6.48,HR 2178,
92.34762,-49.56283,6.48,HR 2204,
92.80675,60.45349,6.48,39 Cam,
96.78160,-37.89551,6.48,HR 2353,
97.06986,1.91268,6.48,HR 2347,
99.59546,-23.58032,6.48,HIP 31736,
100.40733,35.93193,6.48,HR 2452,
104.32710,37.39472,6.48,HIP 33453,
106.64985,-12.39395,6.48,HR 2679,
109.42770,38.87626,6.48,HIP 35317,
120.64917,57.27363,6.48,HR 3119,
122.82525,54.54024,6.48,HIP 40086,
123.02524,-43.40044,6.48,HIP 40160,
123.34073,-1.16589,6.48,HIP 40263,
128.16613,10.06601,6.48,34 Cnc,
128.33275,-38.37068,6.48,HR 3388,
131.83945,-17.05288,6.48,HIP 43152,
132.43726,-21.04844,6.48,HR 3507,
137.18552,-16.27732,6.48,HIP 44888,
137.43749,-49.42438,6.48,HR 3647,
137.44344,11.56438,6.48,HR 3635,
138.40526,21.28321,6.48,HR 3657,
143.79930,-35.82375,6.48,HR 3823,
147.92174,-11.34051,6.48,HIP 48375,
149.60853,27.75900,6.48,HR 3936,
153.34292,-56.58670,6.48,HIP 50069,
154.33411,-46.83494,6.48,HIP 50391,
154.63684,43.04845,6.48,HIP 50485,
159.00837,80.49463,6.48,HR 4121,
164.33419,-69.03805,6.48,HIP 53556,
165.55770,-41.11415,6.48,HIP 53940,
166.91544,23.32376,6.48,64 Leo,
175.56186,-75.22732,6.48,HIP 57092,
176.81597,-30.28651,6.48,HR 4525,
177.65494,-27.27794,6.48,HR 4542,
181.06965,-51.47252,6.48,HIP 58859,
182.75508,-68.26097,6.48,HIP 59389,
185.82861,-11.81212,6.48,HIP 60421,
192.84554,-10.33822,6.48,HR 4877,
194.24265,-54.58735,6.48,HIP 63204,
200.96725,-49.82281,6.48,HR 5046,
202.88823,-28.11274,6.48,HR 5090,
203.88927,10.20496,6.48,HR 5114,
204.16623,49.48665,6.48,HR 5126,
204.21072,-34.46784,6.48,HR 5117,
208.28516,40.33798,6.48,HIP 67778,
214.22983,-77.66422,6.48,HR 5306,
216.44904,-26.85224,6.48,HR 5399,
226.39127,-30.55086,6.48,HIP 73850,
