source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,pmra,pmdec
4473334474604992384,265.86794661822,4.568012245771951,2.4423248767852783,3.399838924407959,2.110597610473633,39.22844495769126,-41.79318180686009,159.42988775386635
3501215734352781440,188.59681758232725,-23.397012233844624,2.4482829570770264,3.3300256729125977,2.2373757362365723,22.00492733579523,1.1162392204898848,-56.70396951863153
5605797194566011520,111.0237381697198,-29.303082980151718,2.450408458709717,2.9043538570404053,2.56482195854187,,,
2202630001603369856,325.87694430713873,58.78002783444686,2.45072603225708,4.243887901306152,1.9729801416397095,0.11902358415373226,3.4393409565980617,-4.108339831164347
4629125170492116224,56.810583950214635,-74.23845269276111,2.474003553390503,3.8621482849121094,2.035936117172241,15.07934675483247,50.79864554281097,114.79143876879375
5310393535853560576,140.52832321650078,-55.01061135363584,2.4878859519958496,2.9101693630218506,2.66347599029541,,,
702343774145932544,140.2625728404832,34.39263287351821,2.4886538982391357,3.7024338245391846,2.1015405654907227,14.704195701416294,-218.72256286031558,16.555167975677605
1625209684868707328,245.9977069286059,61.514463511632556,2.494415044784546,3.300489664077759,2.2034332752227783,35.71632757836309,-16.394368866203294,57.09390745268847
2816504901198512768,346.19050678740496,15.205082982106333,2.503657579421997,3.0541810989379883,2.583355665206909,,,
6126469654585981952,182.08939329942342,-50.72248107334658,2.5082569122314453,2.883903741836548,2.6314585208892822,5.7179329578318505,-42.613146390430266,-11.134816926988861
5917537534527580160,254.65491303478962,-55.99029939641002,2.5107855796813965,3.7142207622528076,2.101606845855713,5.772484443283007,-17.51823774702156,-36.120035038888346
5361403934691772160,161.6928645043898,-49.420476913951866,2.5133938789367676,3.321503162384033,2.2191338539123535,29.050584144755422,68.53673565077756,-48.81915516222894
4076915349846977664,276.99244340050245,-25.422523033637848,2.543506145477295,3.4018163681030273,2.200824022293091,42.91983428306095,-46.151553394133586,-185.06736012548174
